,movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,userId,rating,timestamp,Date,Month_Year
1541,3499,Misery (1990),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,19560,4.0,1178832609,2007-05-10 21:30:09,05/2007
1541,3499,Misery (1990),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,35227,3.0,987644520,2001-04-19 01:42:00,04/2001
1541,3499,Misery (1990),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,23068,3.0,1210205315,2008-05-08 00:08:35,05/2008
1541,3499,Misery (1990),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,68558,3.0,1256123591,2009-10-21 11:13:11,10/2009
1541,3499,Misery (1990),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,26867,1.5,1119034470,2005-06-17 18:54:30,06/2005
1541,3499,Misery (1990),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,45619,2.0,1149046169,2006-05-31 03:29:29,05/2006
1541,3499,Misery (1990),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,34494,4.0,1323543958,2011-12-10 19:05:58,12/2011
1541,3499,Misery (1990),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9197,3.0,980056525,2001-01-21 05:55:25,01/2001
1542,3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,53930,3.5,1302074334,2011-04-06 07:18:54,04/2011
1542,3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,103872,4.0,1001068776,2001-09-21 10:39:36,09/2001
1542,3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,115364,3.0,1204623099,2008-03-04 09:31:39,03/2008
1542,3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,102679,1.0,935173872,1999-08-20 18:31:12,08/1999
1542,3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,83556,3.0,1082086790,2004-04-16 03:39:50,04/2004
1542,3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10055,2.0,1021674993,2002-05-17 22:36:33,05/2002
1542,3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,133811,4.0,1060590031,2003-08-11 08:20:31,08/2003
1542,3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,79531,4.0,939809786,1999-10-13 10:16:26,10/1999
1542,3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21391,3.0,944492379,1999-12-06 14:59:39,12/1999
1542,3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,17709,4.0,952437858,2000-03-07 14:04:18,03/2000
1542,3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,67026,4.0,1187540738,2007-08-19 16:25:38,08/2007
1542,3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,135092,4.0,1034393106,2002-10-12 03:25:06,10/2002
1542,3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,24797,5.0,890754311,1998-03-24 15:45:11,03/1998
1542,3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,119501,4.0,1168978347,2007-01-16 20:12:27,01/2007
1542,3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,123297,4.0,1421097227,2015-01-12 21:13:47,01/2015
1542,3503,Solaris (Solyaris) (1972),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,9197,4.0,980055957,2001-01-21 05:45:57,01/2001
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,108195,0.5,1124015636,2005-08-14 10:33:56,08/2005
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,103872,1.5,1061735352,2003-08-24 14:29:12,08/2003
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,104037,2.0,1024071063,2002-06-14 16:11:03,06/2002
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,59163,2.5,1285015740,2010-09-20 20:49:00,09/2010
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,77512,3.0,1313318667,2011-08-14 10:44:27,08/2011
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,87075,3.5,1357675549,2013-01-08 20:05:49,01/2013
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,115364,2.5,1203594611,2008-02-21 11:50:11,02/2008
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,51549,2.0,1231669969,2009-01-11 10:32:49,01/2009
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,62805,1.0,1031800836,2002-09-12 03:20:36,09/2002
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,79601,1.0,940780303,1999-10-24 15:51:43,10/1999
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,105059,1.5,1178147746,2007-05-02 23:15:46,05/2007
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,138200,2.0,1140390858,2006-02-19 23:14:18,02/2006
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,34156,1.5,1181529434,2007-06-11 02:37:14,06/2007
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,34587,0.5,1186508324,2007-08-07 17:38:44,08/2007
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,76630,2.0,1341861324,2012-07-09 19:15:24,07/2012
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,29474,1.0,1297876084,2011-02-16 17:08:04,02/2011
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,42124,2.5,1199522350,2008-01-05 08:39:10,01/2008
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,74849,2.0,1023545025,2002-06-08 14:03:45,06/2002
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,125084,1.5,1149109346,2006-05-31 21:02:26,05/2006
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,98541,2.0,1101586336,2004-11-27 20:12:16,11/2004
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,72832,1.0,1115017686,2005-05-02 07:08:06,05/2005
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,104397,3.0,1138043730,2006-01-23 19:15:30,01/2006
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,129005,2.0,1004622712,2001-11-01 13:51:52,11/2001
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,101785,2.5,1089856618,2004-07-15 01:56:58,07/2004
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,359,2.0,1075706034,2004-02-02 07:13:54,02/2004
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,96482,1.5,1119707884,2005-06-25 13:58:04,06/2005
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,72766,2.0,1082229111,2004-04-17 19:11:51,04/2004
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,26480,3.5,1229120818,2008-12-12 22:26:58,12/2008
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,4629,1.5,1193326011,2007-10-25 15:26:51,10/2007
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,134181,1.0,1091819400,2004-08-06 19:10:00,08/2004
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,48838,3.0,1019620440,2002-04-24 03:54:00,04/2002
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,41941,2.0,1072123471,2003-12-22 20:04:31,12/2003
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,12288,1.0,1139739273,2006-02-12 10:14:33,02/2006
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,79531,1.0,940142468,1999-10-17 06:41:08,10/1999
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,25411,0.5,1107570484,2005-02-05 02:28:04,02/2005
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,65670,1.5,1151395899,2006-06-27 08:11:39,06/2006
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,86592,2.5,1123151127,2005-08-04 10:25:27,08/2005
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,115852,3.0,999099981,2001-08-29 15:46:21,08/2001
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,42096,0.5,1302230217,2011-04-08 02:36:57,04/2011
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,96985,4.0,1389708069,2014-01-14 14:01:09,01/2014
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,55479,0.5,1053725332,2003-05-23 21:28:52,05/2003
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,26172,2.5,1115332037,2005-05-05 22:27:17,05/2005
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,35522,1.0,1254527312,2009-10-02 23:48:32,10/2009
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,58166,0.5,1067473672,2003-10-30 00:27:52,10/2003
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,70905,2.0,1119702072,2005-06-25 12:21:12,06/2005
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,116220,2.0,1042602394,2003-01-15 03:46:34,01/2003
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,134401,0.5,1067877794,2003-11-03 16:43:14,11/2003
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,82202,0.5,1142047183,2006-03-11 03:19:43,03/2006
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,138072,0.5,1173818902,2007-03-13 20:48:22,03/2007
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,96977,2.5,1173201967,2007-03-06 17:26:07,03/2007
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,4483,0.5,1213437124,2008-06-14 09:52:04,06/2008
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,110773,2.0,1270839491,2010-04-09 18:58:11,04/2010
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,129498,1.0,1323626188,2011-12-11 17:56:28,12/2011
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,71362,1.5,1138893844,2006-02-02 15:24:04,02/2006
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,108285,2.5,1328710147,2012-02-08 14:09:07,02/2012
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,84549,1.0,1122968867,2005-08-02 07:47:47,08/2005
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,105455,0.5,1299562979,2011-03-08 05:42:59,03/2011
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,27838,3.5,1233400616,2009-01-31 11:16:56,01/2009
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,24112,0.5,1321246343,2011-11-14 04:52:23,11/2011
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,45461,2.0,1085186587,2004-05-22 00:43:07,05/2004
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,115679,1.0,1263720035,2010-01-17 09:20:35,01/2010
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,16581,1.0,1316632580,2011-09-21 19:16:20,09/2011
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,58265,1.0,1299476216,2011-03-07 05:36:56,03/2011
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,19560,0.5,1145188397,2006-04-16 11:53:17,04/2006
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,57969,1.0,1201294607,2008-01-25 20:56:47,01/2008
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,87502,2.5,1096057186,2004-09-24 20:19:46,09/2004
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,31321,2.0,1231960666,2009-01-14 19:17:46,01/2009
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,38655,2.0,1281573240,2010-08-12 00:34:00,08/2010
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,75195,2.5,1167556522,2006-12-31 09:15:22,12/2006
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,67352,2.0,1142441029,2006-03-15 16:43:49,03/2006
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,13565,2.5,1282991645,2010-08-28 10:34:05,08/2010
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,109550,2.0,1227539390,2008-11-24 15:09:50,11/2008
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,53407,4.5,1241594887,2009-05-06 07:28:07,05/2009
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,52520,1.0,1292647642,2010-12-18 04:47:22,12/2010
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,19114,1.5,1186938147,2007-08-12 17:02:27,08/2007
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,35227,3.0,987550060,2001-04-17 23:27:40,04/2001
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,71825,1.5,1135549956,2005-12-25 22:32:36,12/2005
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,86204,0.5,1342151544,2012-07-13 03:52:24,07/2012
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,53877,1.5,1343324070,2012-07-26 17:34:30,07/2012
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,88394,2.0,1258764534,2009-11-21 00:48:54,11/2009
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,19800,3.0,1249419226,2009-08-04 20:53:46,08/2009
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,20028,4.0,1304161922,2011-04-30 11:12:02,04/2011
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,132187,3.0,945125206,1999-12-13 22:46:46,12/1999
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,10514,1.0,1330254129,2012-02-26 11:02:09,02/2012
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,111827,2.5,1387353705,2013-12-18 08:01:45,12/2013
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,53680,2.0,1147476774,2006-05-12 23:32:54,05/2006
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,26867,1.0,1090001058,2004-07-16 18:04:18,07/2004
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,45928,2.0,1181094095,2007-06-06 01:41:35,06/2007
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,128224,1.0,1159211540,2006-09-25 19:12:20,09/2006
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,58612,1.0,1205792529,2008-03-17 22:22:09,03/2008
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,32780,2.0,1196554128,2007-12-02 00:08:48,12/2007
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,28090,2.0,1184863992,2007-07-19 16:53:12,07/2007
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,45619,1.5,1148778565,2006-05-28 01:09:25,05/2006
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,34494,3.5,1324061284,2011-12-16 18:48:04,12/2011
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,134156,2.5,1181641526,2007-06-12 09:45:26,06/2007
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,52437,2.5,1247553852,2009-07-14 06:44:12,07/2009
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,70201,2.0,1198048754,2007-12-19 07:19:14,12/2007
1556,3535,American Psycho (2000),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,131910,2.0,1121439925,2005-07-15 15:05:25,07/2005
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12882,3.0,1147185660,2006-05-09 14:41:00,05/2006
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,320,2.5,1145963878,2006-04-25 11:17:58,04/2006
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8932,3.0,1228926161,2008-12-10 16:22:41,12/2008
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108195,3.5,1095757012,2004-09-21 08:56:52,09/2004
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64150,3.5,1170341037,2007-02-01 14:43:57,02/2007
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53930,4.0,1010342522,2002-01-06 18:42:02,01/2002
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,103872,3.0,1000903699,2001-09-19 12:48:19,09/2001
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,119309,2.5,1077928368,2004-02-28 00:32:48,02/2004
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40652,4.0,1142634085,2006-03-17 22:21:25,03/2006
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,124425,3.0,1354901779,2012-12-07 17:36:19,12/2012
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28340,2.5,1080947038,2004-04-02 23:03:58,04/2004
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10164,3.5,1053127260,2003-05-16 23:21:00,05/2003
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92861,3.5,1088104514,2004-06-24 19:15:14,06/2004
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,117861,4.0,1095662342,2004-09-20 06:39:02,09/2004
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58802,3.5,1166023961,2006-12-13 15:32:41,12/2006
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62805,4.0,1031821178,2002-09-12 08:59:38,09/2002
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,129008,3.0,970504614,2000-10-02 16:36:54,10/2000
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79601,3.5,1055007042,2003-06-07 17:30:42,06/2003
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105059,3.0,1178141256,2007-05-02 21:27:36,05/2007
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34587,2.5,1186505654,2007-08-07 16:54:14,08/2007
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76630,2.5,1337445885,2012-05-19 16:44:45,05/2012
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,107087,5.0,1356768036,2012-12-29 08:00:36,12/2012
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5063,1.5,1246482703,2009-07-01 21:11:43,07/2009
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18877,3.5,1171833781,2007-02-18 21:23:01,02/2007
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42290,3.0,1139602383,2006-02-10 20:13:03,02/2006
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42124,3.0,1196505685,2007-12-01 10:41:25,12/2007
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,125084,3.0,1149094115,2006-05-31 16:48:35,05/2006
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41613,4.0,1108849112,2005-02-19 21:38:32,02/2005
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98541,3.0,1101237147,2004-11-23 19:12:27,11/2004
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72832,3.0,1112926228,2005-04-08 02:10:28,04/2005
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16126,4.0,1111359830,2005-03-20 23:03:50,03/2005
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,117144,3.0,999711169,2001-09-05 17:32:49,09/2001
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,129005,3.0,1004620361,2001-11-01 13:12:41,11/2001
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4347,3.0,1025736000,2002-07-03 22:40:00,07/2002
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,135418,3.0,1286070548,2010-10-03 01:49:08,10/2010
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101785,3.5,1089848035,2004-07-14 23:33:55,07/2004
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,359,2.5,1126969526,2005-09-17 15:05:26,09/2005
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83416,3.0,1131489632,2005-11-08 22:40:32,11/2005
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,121612,3.5,1172420904,2007-02-25 16:28:24,02/2007
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72766,2.5,1166876996,2006-12-23 12:29:56,12/2006
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97953,3.0,1262767322,2010-01-06 08:42:02,01/2010
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,133811,4.0,1034985692,2002-10-19 00:01:32,10/2002
1597,3698,"Running Man, The (1987)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26480,4.0,1229118973,2008-12-12 21:56:13,12/2008
